Author,Editor,DLL Work Authority Record(s),Title,Place,Publisher,Date,Url,Publication Year,Num Pages,Number Of Volumes,Short Title,Series,Archive,Library Catalog,Manual Tags,Automatic Tags
"89380 : Manuzio, Paolo, 1512-1574","89679 : Fickelscherer, Martin",,Pauli Manutii Epistulae selectae,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/010551069,1892,176 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Indiana University,,
"70841 : Palladius, Rutilius Taurus Aemilianus","84174 : Schmitt, Johann Christoph",,Palladii Rutilii Tauri Aemiliani viri inlustris Opus agriculturae,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/009787970,1898,269 p.,,,,Hathi Trust,Harvard University,Early works to 1800; Agriculture,
45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,"Phaedri Augusti liberti Fabulae Aesopiae, recognovit et praefatus est Lucianus Mueller",Lipsiae,in aedibus B. G. Teubneri,1909,https://catalog.hathitrust.org/Record/101835078,1909,66 p.,,,,Hathi Trust,University of California,,
"45105 : Orosius, Paulus","Zangemeister, Karl Friedrich Wilhelm, 1837-1902",,Pauli Orosii Historiarum adversum paganos libri VII,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/100320656,1889,371 p.,,,,Hathi Trust,Harvard University,"History, Ancient.; World history.",
45429 : Virgil,"Güthling, Otto, 1853-1931",,P. Vergili Maronis Bucolica Georgica,Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/012292861,1901,89 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
45429 : Virgil,"Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/009787164,1907,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
45429 : Virgil,"Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera cum appendice in usum scholarum iterum recognovit Otto Ribbeck ...,Lipsiae,in aedibus B. G. Teubneri,1910,https://catalog.hathitrust.org/Record/001810466,1910,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Augusti liberti Fabulae Aesopiae.,Lipsiae,in aedibus B. G. Teubneri,1913,https://catalog.hathitrust.org/Record/101975016,1913,66 p.,,,,Hathi Trust,University of Virginia,,
45429 : Virgil,"Güthling, Otto, 1853-1931",,"P. Virgili Maronis Bucolica, Georgica, Aeneis",Lipsiae,in aedibus B. G. Teubneri,1901,https://catalog.hathitrust.org/Record/101834932,1901,,2 v.,,,Hathi Trust,University of California,,
45884 : Phaedrus,"84127 : Müller, Lucian, 1836-1898",,Phaedri Augusti liberti fabulae Aesopiae,Lipsiae,in aedibus B. G. Teubneri,1876,https://catalog.hathitrust.org/Record/009021030,1876,66 p.,,,,Hathi Trust,Princeton University,,
45429 : Virgil,"Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera,Lipsiae,in aedibus B. G. Teubneri,1904,https://catalog.hathitrust.org/Record/007027544,1904,493 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
84082 : Pelagonius,"84099 : Ihm, Max, 1863-1909",,"Pelagonii artis veterinariae quae extant recensuit, praefatus",Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100462335,1892,244 p.,,,,Hathi Trust,Columbia University,,
45429 : Virgil,"Ribbeck, Otto, 1827-1898",,P. Vergili Maronis Opera in usum scholarum,Lipsiae,in aedibus B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/008911678,1881,430 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana.,Hathi Trust,Princeton University,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684: Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,B. G. Teubner,1850,https://catalog.hathitrust.org/Record/011568330,1850,,3 v.,,,Hathi Trust,Harvard University,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684: Merkel, Rudolf, 1811-1885",,P. Oviduius Naso,Lipsiae,B. G. Teubner,1867,https://catalog.hathitrust.org/Record/011552803,1867,,3 v.,,,Hathi Trust,Harvard University,,
45165 : Horace,,,Q. Horatii Flacci Opera.,Paris,Librairie Hachette et Cie,1911,https://catalog.hathitrust.org/Record/100606980,1911,265 p.,,,,Hathi Trust,University of Illinois at Urbana-Champaign,COPIED TO NOT TEUBNER,
,"Kuun, Géza, 1838-1905",,"Relationum Hungarorum cum Oriente gentilbusque orientalis originis, historia antiquissima.",Claudiopoli,J. Stein,1898,https://catalog.hathitrust.org/Record/100514072,1898,,2 v.,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
,"Kuun, Géza, 1838-1905",,Relationum hungarorum com oriente gentibusque orientalis originis. Historia antiquissima.,Claudiopolis,J. Stein,1898,https://catalog.hathitrust.org/Record/008406229,1898,,,,,Hathi Trust,Columbia University,COPIED TO NOT TEUBNER; History.; Hungary,
Universität Leipzig.,"89461 : Haase, Friedrich, 1808-1867",,Rector academiae orationem in solemnibus typographiae saecularibus quartis: Lipsiae d. XXV. m. iunii h. x. MDCCCXL. in aula academica habendam,Lipsiae,typis G. Staritzii,1840,https://catalog.hathitrust.org/Record/008608927,1840,56 p.,,,,Hathi Trust,New York Public Library,COPIED TO NOT TEUBNER; History; History.; Celebrations of invention.; Germany; Leipzig; Printing,
,"Dietrich, Waldemar, 1882-",,"Quaestionum Vitruvianarum specimen. Dissertatio inauguralis, [Leipzig].",Misniae,typis expresserunt Klinkicht et Filius,1906,https://catalog.hathitrust.org/Record/100344929,1906,,,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
,"Dietrich, Waldemar, 1882-",,Quaestionum Vitruvianarum specimen ...,Misniae,typis expresserunt Klinkicht et filius,1906,https://catalog.hathitrust.org/Record/001810787,1906,84 p.,,,,Hathi Trust,University of California,COPIED TO NOT TEUBNER,
,"Mueller, Otto, 1833-",,Quaestiones Statianae.,Berlin,Druck von Carl Jahncke,1861,https://catalog.hathitrust.org/Record/006173154,1861,,,,,Hathi Trust,Princeton University,COPIED TO NOT TEUBNER,
,"84050 : Christ, Wilhelm von, 1831-1906",,Quaestiones Lucretianae.,Monachii,Inprimebat libraria regia scholastica,1855,https://catalog.hathitrust.org/Record/011534418,1855,27 p.,,,,Hathi Trust,Harvard University,COPIED TO NOT TEUBNER,
45429 : Virgil,"Benoist, Eugène, 1831-1887",,"P. Virgilii Maronis Opera: Œuvres de Virgile: texte latin publié d'après les travaux les plus récents de la philologie, avec un commentaire critique et explicatif, une introduction et une notice",Paris,Hachette,1876,https://catalog.hathitrust.org/Record/006136241,1876,,3 v.,P. Virgilii Maronis Opera,,Hathi Trust,University of California,COPIED TO NOT TEUBNER,
45429 : Virgil,"Benoist, Eugène, 1831-1887",,P. Virgilii Maronis opera =: Oeuvres de Virgile,Paris,Hachette et Cie,1882,https://catalog.hathitrust.org/Record/007968991,1882,,3 v.,,,Hathi Trust,University of Wisconsin - Madison,COPIED TO NOT TEUBNER,
45429 : Virgil,"84097 : Hosius, Carl, 1866-1937",,P. Vergili Maronis Bvcolica,Bonn,A. Marcus und E. Weber,1915,https://catalog.hathitrust.org/Record/100783633,1915,64 p.,,,,Hathi Trust,University of Iowa,COPIED TO NOT TEUBNER,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/006792478,1903,,3 v.,,,Hathi Trust,University of California,"Exiles; Poetry.; Didactic poetry, Latin.; Epic poetry, Latin.; Epistolary poetry, Latin.; Exile (Punishment); Exiles' writings, Latin.; Fables, Latin.; Love poetry, Latin.; Metamorphosis; Mythology; Mythology, Classical",
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1868,https://catalog.hathitrust.org/Record/001810204,1868,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,"P. Terenti Comoediae, Recensvit Alfredvs Fleckeisen.",Lipsiae,sumptibus et formis B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/001810203,1884,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"45396 : Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",,P. Papini Stati Achilleis,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/001809970,1902,61 p.,,,,Hathi Trust,Harvard University,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Comoediae.,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/100370421,1898,311 p.,,,,Hathi Trust,Harvard University,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1861,https://catalog.hathitrust.org/Record/011568873,1861,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae.,Lipsiae,sumptibus et formis B. G. Teubneri,1871,https://catalog.hathitrust.org/Record/009623162,1871,343 p.,,,,Hathi Trust,University of California,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et typis B. G. Teubneri,1881,https://catalog.hathitrust.org/Record/001810202,1881,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"45396 : Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",,P. Papini Stati Thebais,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/100389523,1908,583 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885; Ehwald, Rudolf, 1847-1927",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/010939420,1897,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of North Carolina at Chapel Hill,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/009779553,1905,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
"45396 : Statius, P. Papinius (Publius Papinius)","Kohlmann, Philipp, 1842-1889",,P. Papinii Statii Achilleis et Thebais.,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/001809979,1884,475 p.,,,,Hathi Trust,Harvard University,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Phormio.,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/100231499,1905,,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1889,https://catalog.hathitrust.org/Record/011742709,1889,,3 v.,,,Hathi Trust,Cornell University,,
"45428 : Vegetius Renatus, Flavius; 45164 : Gargilius Martialis, Quintus","84117 : Lommatzsch, Ernst, 1871-1949",,P. Vegeti Renati Digestorum artis mulomedicinae libri,Lipsiae,in aedibus B. G. Teubneri,1903,https://catalog.hathitrust.org/Record/006645098,1903,342 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Harvard University,,
45409 : Terence.,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,sumptibus et formis B. G. Teubneri,1874,https://catalog.hathitrust.org/Record/001810205,1874,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1907,https://catalog.hathitrust.org/Record/100832687,1907,,3 v.,,,Hathi Trust,University of California,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1853,https://catalog.hathitrust.org/Record/012289488,1853,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684: Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiæ,in aedibus B. G. Teubneri,1897,https://catalog.hathitrust.org/Record/009774577,1897,,3 v.,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Virginia,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso ex Rudolphi Merkelii recognitione,Lipsiae,in aedibus B. G. Teubneri,1888,https://catalog.hathitrust.org/Record/009043213,1888,,3 v.,,,Hathi Trust,Princeton University,,
"45396 : Statius, P. Papinius (Publius Papinius)","Klotz, Alfred, 1874-1956",,P. Papini Stati Thebais; cum Ottonis Müller tum aliis copiis usus edidit Alfredus Klotz. Accedit index nominum ad Stati Achilleidem et Thebaidem,Lipsiae,in aedibus B. G. Teubneri,1908,https://catalog.hathitrust.org/Record/101834923,1908,583 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of California,,
"45396 : Statius, P. Papinius (Publius Papinius)","Kohlmann, Philipp, 1842-1889; 84045 : Baehrens, Emil, 1848-1888",,P. Papinius Statius.,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100835791,1879,,2 v.,,,Hathi Trust,University of Iowa,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Comoediae,Lipsiae,in aedibus B. G. Teubneri,1905,https://catalog.hathitrust.org/Record/012292857,1905,311 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,Pennsylvania State University,,
"89760 : Philostratus, the Athenian, active 2nd century-3rd century; 89761 : Callistratus, active 3rd century-4th century","Schenkl, Heinrich, 1859-1919; Reisch, Emil, 1863-1933; Schenkl, Karl, 1827-1900",,Philostrati minoris Imagines et Callistrati Descriptiones,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/001845470,1902,82 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Illinois at Urbana-Champaign,"Early works to 1800; Painting; Painting, Greco-Roman",
"45396 : Statius, P. Papinius (Publius Papinius)","89530 : Jahnke, Richard, 1868-1933; Kohlmann, Philipp, 1842-1889; 84045 : Baehrens, Emil, 1848-1888",,P. Papinius Statius,Lipsiae,in aedibus B. G. Teubneri,1879,https://catalog.hathitrust.org/Record/100462628,1879,,3 v.,,,Hathi Trust,Columbia University,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Afri Comoediae,Lipsiae,B. G. Teubner,1905,https://catalog.hathitrust.org/Record/100389883,1905,311 p.,,,,Hathi Trust,Harvard University,,
"45112 : Ovid, 43 B.C.-17 A.D. or 18 A.D.","Ehwald, Rudolf, 1847-1927; 89684 : Merkel, Rudolf, 1811-1885",,P. Ovidius Naso,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/011665040,1884,,3 v.,,,Hathi Trust,University of Illinois at Urbana-Champaign,,
45409 : Terence,"89571 : Fleckeisen, Alfred, 1820-1899",,P. Terenti Comoediae. Recensvit Alfredvs Fleckeisen.,Lipsiae,in aedibus B. G. Teubneri,1895,https://catalog.hathitrust.org/Record/001810206,1895,343 p.,,,Bibliotheca scriptorum Graecorum et Romanorum Teubneriana,Hathi Trust,University of Michigan,,
84131 : Pelagonius,,,Artis veterinariae quae extant recensuit,Lipsiae,in aedibus B. G. Teubneri,1892,https://catalog.hathitrust.org/Record/100387951,1892,244 p.,,,,HathiTrust,Harvard University,Early works to 1800; Veterinary medicine,
"45426 : Valerius Flaccus, Gaius",,,Argonaviticon libri octo recensuit Georgius Thilo.,Halis Saxonum,Orphanotrophei,1863,https://catalog.hathitrust.org/Record/011608688,1863,,,,,HathiTrust,Harvard University,COPIED TO NOT TEUBNER,
45254 : Livy,,,Ab urbe condita libri.,Lipsiae,in aedibus B. G. Teubneri,1910,https://catalog.hathitrust.org/Record/006792412,1910,,,,,HathiTrust,Indiana University,,
45254: Livy,,,Ab urbe condita libri,Lipsiae,in aedibus B.G. Teubneri,1877,https://catalog.hathitrust.org/Record/100491936,1877,,,,,HathiTrust,Harvard University,,
45417 : Tibullus,"84127 : Müller, Lucian, 1836-1898",,Albii Tibulli libri quattuor,Lipsiae,in aedibus B. G. Teubneri,1884,https://catalog.hathitrust.org/Record/100686092,1884,64 p.,,,,HathiTrust,University of Minnesota,,
"70841 : Palladius, Rutilius Taurus Aemilianus","84174 : Schmitt, Johann Christoph",,Agriculturae,Lipsiae,in aedibus B. G. Teubneri,1898,https://catalog.hathitrust.org/Record/007026141,1898,269 p.,,,,HathiTrust,Pennsylvania State University,Agriculture; Rome.,
"84034 : Aeneas, Tacticus, active 4th century B.C.","84177 : Schöne, Richard, 1840-1922",,Aeneae Tactici De obsidione toleranda commentarius,Lipsiae,in aedibus B. G. Teubueri,1911,https://catalog.hathitrust.org/Record/001812012,1911,205 p.,,,,HathiTrust,University of Michigan,,
"84034 : Aeneas, Tacticus, active 4th century B.C.","84098 : Hug, Arnold, 1832-1895",,Aeneae Commentarius poliorceticus recensuit Arnoldus Hug.,Lipsiae,in aedubus B.G. Teubneri,1874,https://catalog.hathitrust.org/Record/002422904,1874,88 p.,,,,HathiTrust,University of California,Early works to 1800; Military art and science; Defensive (Military science); Offensive (Military science); Sieges.,
"44491: Donatus, Aelius","84189 : Wessner, Paul, 1870-1933",,Aeli Donati qvod fertvr Commentvm Terenti. Accedvnt Evgraphi commentvm et Scholia bembina,Lipsiae,in aedibus B.G. Teubneri,1902,https://catalog.hathitrust.org/Record/100227115,1902,,,,,HathiTrust,Cornell University,,
"44491: Donatus, Aelius","84189 : Wessner, Paul, 1870-1933",,Aeli Donati quod fertur Commentum Terenti.,Lipsiae,in aedibus B. G. Teubneri,1902,https://catalog.hathitrust.org/Record/000842288,1902,,,,,HathiTrust,University of Michigan,,
"84056 : Endt, Johannes",,,Adnotationes super Lucanum,Lipsiae,in aedibus B.G. Teubneri,1909,https://catalog.hathitrust.org/Record/006792410,1909,445 p.,,,,HathiTrust,Indiana University,,
"84184 : Vahlen, Johannes, 1830-1911",,,Acii poetae tragici judicium de Planti fabulis.,Berolini,,1900,https://catalog.hathitrust.org/Record/008920833,1900,14 p.,,,,HathiTrust,Princeton Univeristy,COPIED TO NOT TEUBNER; impressit Gustavus Schade,
"45036 : Cicero, Marcus Tullius","84133 : Plasberg, Otto, 1869-1924",,Academicorum reliquiae cum Lucullo,Lipsiae,in aedibus B. G. Teubneri,1922,https://catalog.hathitrust.org/Record/011682573,1922,126 p.,,,,HathiTrust,University of California,,
